step,time,dt,m_liq,m_gas,m_sol,m_slag,E_liq,E_gas,E_sol,E_slag,P_arc,E_src_liq_arc,E_src_liq_rad,E_src_liq_chem,E_src_gas_arc,E_src_gas_rad,E_src_gas_chem,E_arc_direct_sol,E_arc_discarded,E_mc_deposit,m_melted,m_resolid,E_melt_from_solid,m_alpha_clip,E_slag_intercept,E_rad_sol,E_rad_wall,E_conv_defect,E_wall_conv,E_chem_sol,E_mc_lost,E_out_conv,E_gas_abs,E_mass_liq,m_ecs_in,E_ecs_in,m_flux_in,E_flux_in,m_fe_yield,m_fe_return,E_slag_ox,E_slag_red,E_rad_foam,E_iph_sol,E_iph_gas,E_iph_liq
62545, 6.254500000E+02, 1.000000000E-02, 7.859957065E-02, 1.422496795E+02, 6.566824807E+04, 0.000000000E+00, 6.928705056E+04, 2.394713826E+07, 1.194634634E+10, 0.000000000E+00, 7.748168360E+07, 1.007484712E+01,-1.290983389E-01, 0.000000000E+00, 2.905567992E+06, 1.064607613E+03, 0.000000000E+00, 9.685261281E+05, 0.000000000E+00, 9.685261281E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.498584685E+04, 1.645409107E+04,-4.237601068E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.695948456E+09,-3.441288771E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-9.609919383E+05,-9.574121015E+05,-3.579836853E+03
62550, 6.255000000E+02, 1.000000000E-02, 7.859957065E-02, 1.422496818E+02, 6.566824807E+04, 0.000000000E+00, 6.928588133E+04, 2.394713613E+07, 1.194633888E+10, 0.000000000E+00, 7.748066700E+07, 1.007471493E+01,-1.290914410E-01, 0.000000000E+00, 2.905529870E+06, 1.064349164E+03, 0.000000000E+00, 9.685134205E+05, 0.000000000E+00, 9.685134205E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.498554094E+04, 1.645395850E+04,-4.237574880E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.695947760E+09,-3.464233116E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-9.609797162E+05,-9.573999527E+05,-3.579763446E+03
62555, 6.255500000E+02, 1.000000000E-02, 7.859957065E-02, 1.422496838E+02, 6.566824807E+04, 0.000000000E+00, 6.928471232E+04, 2.394713406E+07, 1.194633143E+10, 0.000000000E+00, 7.747965040E+07, 1.007458275E+01,-1.290845450E-01, 0.000000000E+00, 2.905491747E+06, 1.064090700E+03, 0.000000000E+00, 9.685007130E+05, 0.000000000E+00, 9.685007130E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.498523503E+04, 1.645382592E+04,-4.237548579E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.695947063E+09,-3.389403375E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-9.609675162E+05,-9.573878262E+05,-3.579690020E+03
62560, 6.256000000E+02, 1.000000000E-02, 7.859957065E-02, 1.422496860E+02, 6.566824807E+04, 0.000000000E+00, 6.928354354E+04, 2.394713198E+07, 1.194632398E+10, 0.000000000E+00, 7.747863381E+07, 1.007445056E+01,-1.290776509E-01, 0.000000000E+00, 2.905453625E+06, 1.063832292E+03, 0.000000000E+00, 9.684880056E+05, 0.000000000E+00, 9.684880056E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.498492914E+04, 1.645369333E+04,-4.237522311E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.695946367E+09,-3.407905926E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-9.609552495E+05,-9.573756329E+05,-3.579616590E+03
62565, 6.256500000E+02, 1.000000000E-02, 7.859957065E-02, 1.422496882E+02, 6.566824807E+04, 0.000000000E+00, 6.928237498E+04, 2.394712986E+07, 1.194631653E+10, 0.000000000E+00, 7.747761723E+07, 1.007431838E+01,-1.290707586E-01, 0.000000000E+00, 2.905415503E+06, 1.063573845E+03, 0.000000000E+00, 9.684752983E+05, 0.000000000E+00, 9.684752983E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.498462322E+04, 1.645356076E+04,-4.237496078E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.695945670E+09,-3.443771299E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-9.609430461E+05,-9.573635029E+05,-3.579543150E+03
62570, 6.257000000E+02, 1.000000000E-02, 7.859957065E-02, 1.422496901E+02, 6.566824807E+04, 0.000000000E+00, 6.928120667E+04, 2.394712786E+07, 1.194630908E+10, 0.000000000E+00, 7.747660065E+07, 1.007418619E+01,-1.290638683E-01, 0.000000000E+00, 2.905377382E+06, 1.063315462E+03, 0.000000000E+00, 9.684625910E+05, 0.000000000E+00, 9.684625910E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.498431737E+04, 1.645342817E+04,-4.237469560E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.695944974E+09,-3.322326811E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-9.609307183E+05,-9.573512486E+05,-3.579469723E+03
62575, 6.257500000E+02, 1.000000000E-02, 7.859957065E-02, 1.422496924E+02, 6.566824807E+04, 0.000000000E+00, 6.928003858E+04, 2.394712570E+07, 1.194630162E+10, 0.000000000E+00, 7.747558408E+07, 1.007405401E+01,-1.290569799E-01, 0.000000000E+00, 2.905339260E+06, 1.063057073E+03, 0.000000000E+00, 9.684498839E+05, 0.000000000E+00, 9.684498839E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.498401147E+04, 1.645329561E+04,-4.237443374E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.695944278E+09,-3.481197416E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-9.609184567E+05,-9.573390604E+05,-3.579396267E+03
62580, 6.258000000E+02, 1.000000000E-02, 7.859957065E-02, 1.422496944E+02, 6.566824807E+04, 0.000000000E+00, 6.927887073E+04, 2.394712367E+07, 1.194629417E+10, 0.000000000E+00, 7.747456752E+07, 1.007392183E+01,-1.290500935E-01, 0.000000000E+00, 2.905301139E+06, 1.062798713E+03, 0.000000000E+00, 9.684371768E+05, 0.000000000E+00, 9.684371768E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.498370564E+04, 1.645316303E+04,-4.237416825E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.695943581E+09,-3.353244549E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-9.609061506E+05,-9.573268278E+05,-3.579322823E+03
62585, 6.258500000E+02, 1.000000000E-02, 7.859957065E-02, 1.422496967E+02, 6.566824807E+04, 0.000000000E+00, 6.927770310E+04, 2.394712155E+07, 1.194628672E+10, 0.000000000E+00, 7.747355096E+07, 1.007378965E+01,-1.290432090E-01, 0.000000000E+00, 2.905263018E+06, 1.062540307E+03, 0.000000000E+00, 9.684244698E+05, 0.000000000E+00, 9.684244698E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.498339975E+04, 1.645303047E+04,-4.237390550E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.695942885E+09,-3.450903208E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-9.608939235E+05,-9.573146742E+05,-3.579249342E+03
62590, 6.259000000E+02, 1.000000000E-02, 7.859957065E-02, 1.422496987E+02, 6.566824807E+04, 0.000000000E+00, 6.927653572E+04, 2.394711948E+07, 1.194627926E+10, 0.000000000E+00, 7.747253441E+07, 1.007365747E+01,-1.290363263E-01, 0.000000000E+00, 2.905224898E+06, 1.062281986E+03, 0.000000000E+00, 9.684117629E+05, 0.000000000E+00, 9.684117629E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.498309394E+04, 1.645289790E+04,-4.237364009E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.695942189E+09,-3.392780045E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-9.608815858E+05,-9.573024099E+05,-3.579175886E+03
62595, 6.259500000E+02, 1.000000000E-02, 7.859957065E-02, 1.422497011E+02, 6.566824807E+04, 0.000000000E+00, 6.927536856E+04, 2.394711731E+07, 1.194627181E+10, 0.000000000E+00, 7.747151787E+07, 1.007352529E+01,-1.290294456E-01, 0.000000000E+00, 2.905186778E+06, 1.062023648E+03, 0.000000000E+00, 9.683990561E+05, 0.000000000E+00, 9.683990561E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.498278809E+04, 1.645276535E+04,-4.237337704E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.695941492E+09,-3.491161380E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-9.608693614E+05,-9.572902590E+05,-3.579102398E+03
62600, 6.260000000E+02, 1.000000000E-02, 7.859957065E-02, 1.422497031E+02, 6.566824807E+04, 0.000000000E+00, 6.927420163E+04, 2.394711529E+07, 1.194626436E+10, 0.000000000E+00, 7.747050133E+07, 1.007339311E+01,-1.290225668E-01, 0.000000000E+00, 2.905148657E+06, 1.061765230E+03, 0.000000000E+00, 9.683863493E+05, 0.000000000E+00, 9.683863493E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.498248225E+04, 1.645263280E+04,-4.237311137E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.695940796E+09,-3.348394804E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-9.608571651E+05,-9.572781362E+05,-3.579028911E+03
62605, 6.260500000E+02, 1.000000000E-02, 7.859957065E-02, 1.422497051E+02, 6.566824807E+04, 0.000000000E+00, 6.927303491E+04, 2.394711326E+07, 1.194625690E+10, 0.000000000E+00, 7.746948480E+07, 1.007326093E+01,-1.290156900E-01, 0.000000000E+00, 2.905110538E+06, 1.061506823E+03, 0.000000000E+00, 9.683736427E+05, 0.000000000E+00, 9.683736427E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.498217639E+04, 1.645250025E+04,-4.237284757E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.695940099E+09,-3.354369666E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-9.608450169E+05,-9.572660615E+05,-3.578955401E+03
62610, 6.261000000E+02, 1.000000000E-02, 7.859957065E-02, 1.422497070E+02, 6.566824807E+04, 0.000000000E+00, 6.927186840E+04, 2.394711122E+07, 1.194624945E+10, 0.000000000E+00, 7.746846828E+07, 1.007312875E+01,-1.290088151E-01, 0.000000000E+00, 2.905072418E+06, 1.061248398E+03, 0.000000000E+00, 9.683609361E+05, 0.000000000E+00, 9.683609361E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.498187050E+04, 1.645236769E+04,-4.237258310E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.695939403E+09,-3.356893937E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-9.608328323E+05,-9.572539505E+05,-3.578881871E+03
62615, 6.261500000E+02, 1.000000000E-02, 7.859957065E-02, 1.422497094E+02, 6.566824807E+04, 0.000000000E+00, 6.927070213E+04, 2.394710906E+07, 1.194624200E+10, 0.000000000E+00, 7.746745176E+07, 1.007299658E+01,-1.290019418E-01, 0.000000000E+00, 2.905034299E+06, 1.060990101E+03, 0.000000000E+00, 9.683482296E+05, 0.000000000E+00, 9.683482296E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.498156467E+04, 1.645223512E+04,-4.237231911E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.695938707E+09,-3.490438605E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-9.608205471E+05,-9.572417387E+05,-3.578808358E+03
62620, 6.262000000E+02, 1.000000000E-02, 7.859957065E-02, 1.422497113E+02, 6.566824807E+04, 0.000000000E+00, 6.926953608E+04, 2.394710707E+07, 1.194623454E+10, 0.000000000E+00, 7.746643525E+07, 1.007286440E+01,-1.289950704E-01, 0.000000000E+00, 2.904996180E+06, 1.060731706E+03, 0.000000000E+00, 9.683355232E+05, 0.000000000E+00, 9.683355232E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.498125884E+04, 1.645210256E+04,-4.237205181E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.695938010E+09,-3.311199472E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-9.608083033E+05,-9.572295685E+05,-3.578734844E+03
62625, 6.262500000E+02, 1.000000000E-02, 7.859957065E-02, 1.422497139E+02, 6.566824807E+04, 0.000000000E+00, 6.926837027E+04, 2.394710481E+07, 1.194622709E+10, 0.000000000E+00, 7.746541875E+07, 1.007273223E+01,-1.289882009E-01, 0.000000000E+00, 2.904958061E+06, 1.060473461E+03, 0.000000000E+00, 9.683228169E+05, 0.000000000E+00, 9.683228169E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.498095301E+04, 1.645197000E+04,-4.237178796E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.695937314E+09,-3.579934158E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-9.607959251E+05,-9.572172638E+05,-3.578661318E+03
62630, 6.263000000E+02, 1.000000000E-02, 7.859957065E-02, 1.422497157E+02, 6.566824807E+04, 0.000000000E+00, 6.926720469E+04, 2.394710283E+07, 1.194621963E+10, 0.000000000E+00, 7.746440225E+07, 1.007260005E+01,-1.289813335E-01, 0.000000000E+00, 2.904919942E+06, 1.060215046E+03, 0.000000000E+00, 9.683101106E+05, 0.000000000E+00, 9.683101106E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.498064720E+04, 1.645183744E+04,-4.237151980E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.695936617E+09,-3.304516945E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-9.607837504E+05,-9.572051626E+05,-3.578587791E+03
62635, 6.263500000E+02, 1.000000000E-02, 7.859957065E-02, 1.422497179E+02, 6.566824807E+04, 0.000000000E+00, 6.926603934E+04, 2.394710075E+07, 1.194621218E+10, 0.000000000E+00, 7.746338576E+07, 1.007246788E+01,-1.289744679E-01, 0.000000000E+00, 2.904881824E+06, 1.059956760E+03, 0.000000000E+00, 9.682974045E+05, 0.000000000E+00, 9.682974045E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.498034139E+04, 1.645170489E+04,-4.237125470E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.695935921E+09,-3.409650206E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-9.607714776E+05,-9.571929634E+05,-3.578514246E+03
62640, 6.264000000E+02, 1.000000000E-02, 7.859957065E-02, 1.422497202E+02, 6.566824807E+04, 0.000000000E+00, 6.926487422E+04, 2.394709859E+07, 1.194620473E+10, 0.000000000E+00, 7.746236928E+07, 1.007233571E+01,-1.289676042E-01, 0.000000000E+00, 2.904843706E+06, 1.059698461E+03, 0.000000000E+00, 9.682846984E+05, 0.000000000E+00, 9.682846984E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.498003558E+04, 1.645157235E+04,-4.237098862E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.695935225E+09,-3.483013472E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-9.607591623E+05,-9.571807216E+05,-3.578440698E+03
62645, 6.264500000E+02, 1.000000000E-02, 7.859957065E-02, 1.422497221E+02, 6.566824807E+04, 0.000000000E+00, 6.926370934E+04, 2.394709661E+07, 1.194619727E+10, 0.000000000E+00, 7.746135280E+07, 1.007220354E+01,-1.289607425E-01, 0.000000000E+00, 2.904805588E+06, 1.059440147E+03, 0.000000000E+00, 9.682719924E+05, 0.000000000E+00, 9.682719924E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.497972982E+04, 1.645143980E+04,-4.237072020E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.695934528E+09,-3.302276272E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-9.607469085E+05,-9.571685414E+05,-3.578367148E+03
62650, 6.265000000E+02, 1.000000000E-02, 7.859957065E-02, 1.422497246E+02, 6.566824807E+04, 0.000000000E+00, 6.926254467E+04, 2.394709440E+07, 1.194618982E+10, 0.000000000E+00, 7.746033633E+07, 1.007207137E+01,-1.289538827E-01, 0.000000000E+00, 2.904767470E+06, 1.059181911E+03, 0.000000000E+00, 9.682592865E+05, 0.000000000E+00, 9.682592865E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.497942403E+04, 1.645130726E+04,-4.237045539E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.695933832E+09,-3.528465117E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-9.607346003E+05,-9.571563067E+05,-3.578293575E+03
62655, 6.265500000E+02, 1.000000000E-02, 7.859957065E-02, 1.422497269E+02, 6.566824807E+04, 0.000000000E+00, 6.926138023E+04, 2.394709226E+07, 1.194618236E+10, 0.000000000E+00, 7.745931987E+07, 1.007193920E+01,-1.289470247E-01, 0.000000000E+00, 2.904729353E+06, 1.058923553E+03, 0.000000000E+00, 9.682465807E+05, 0.000000000E+00, 9.682465807E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.497911822E+04, 1.645117473E+04,-4.237018926E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.695933135E+09,-3.465773086E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-9.607225174E+05,-9.571442974E+05,-3.578219996E+03
62660, 6.266000000E+02, 1.000000000E-02, 7.859957065E-02, 1.422497290E+02, 6.566824807E+04, 0.000000000E+00, 6.926021602E+04, 2.394709018E+07, 1.194617491E+10, 0.000000000E+00, 7.745830341E+07, 1.007180703E+01,-1.289401686E-01, 0.000000000E+00, 2.904691236E+06, 1.058665283E+03, 0.000000000E+00, 9.682338749E+05, 0.000000000E+00, 9.682338749E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.497881246E+04, 1.645104218E+04,-4.236992119E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.695932439E+09,-3.409474352E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-9.607102208E+05,-9.571320744E+05,-3.578146423E+03
62665, 6.266500000E+02, 1.000000000E-02, 7.859957065E-02, 1.422497309E+02, 6.566824807E+04, 0.000000000E+00, 6.925905205E+04, 2.394708817E+07, 1.194616745E+10, 0.000000000E+00, 7.745728696E+07, 1.007167486E+01,-1.289333143E-01, 0.000000000E+00, 2.904653119E+06, 1.058406962E+03, 0.000000000E+00, 9.682211693E+05, 0.000000000E+00, 9.682211693E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.497850668E+04, 1.645090965E+04,-4.236965294E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.695931743E+09,-3.334429377E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-9.606979753E+05,-9.571199024E+05,-3.578072839E+03
62670, 6.267000000E+02, 1.000000000E-02, 7.859957065E-02, 1.422497329E+02, 6.566824807E+04, 0.000000000E+00, 6.925788830E+04, 2.394708613E+07, 1.194616000E+10, 0.000000000E+00, 7.745627052E+07, 1.007154270E+01,-1.289264621E-01, 0.000000000E+00, 2.904615002E+06, 1.058148728E+03, 0.000000000E+00, 9.682084637E+05, 0.000000000E+00, 9.682084637E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.497820094E+04, 1.645077711E+04,-4.236938480E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.695931046E+09,-3.362859841E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-9.606856150E+05,-9.571076157E+05,-3.577999251E+03
62675, 6.267500000E+02, 1.000000000E-02, 7.859957065E-02, 1.422497352E+02, 6.566824807E+04, 0.000000000E+00, 6.925672477E+04, 2.394708401E+07, 1.194615254E+10, 0.000000000E+00, 7.745525408E+07, 1.007141053E+01,-1.289196117E-01, 0.000000000E+00, 2.904576886E+06, 1.057890402E+03, 0.000000000E+00, 9.681957582E+05, 0.000000000E+00, 9.681957582E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.497789513E+04, 1.645064459E+04,-4.236911914E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.695930350E+09,-3.439429104E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-9.606735161E+05,-9.570955905E+05,-3.577925630E+03
62680, 6.268000000E+02, 1.000000000E-02, 7.859957065E-02, 1.422497374E+02, 6.566824807E+04, 0.000000000E+00, 6.925556146E+04, 2.394708188E+07, 1.194614508E+10, 0.000000000E+00, 7.745423765E+07, 1.007127837E+01,-1.289127631E-01, 0.000000000E+00, 2.904538770E+06, 1.057632163E+03, 0.000000000E+00, 9.681830528E+05, 0.000000000E+00, 9.681830528E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.497758938E+04, 1.645051205E+04,-4.236885063E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.695929653E+09,-3.452915551E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-9.606611942E+05,-9.570833422E+05,-3.577852024E+03
62685, 6.268500000E+02, 1.000000000E-02, 7.859957065E-02, 1.422497392E+02, 6.566824807E+04, 0.000000000E+00, 6.925439838E+04, 2.394707992E+07, 1.194613763E+10, 0.000000000E+00, 7.745322123E+07, 1.007114620E+01,-1.289059164E-01, 0.000000000E+00, 2.904500654E+06, 1.057373844E+03, 0.000000000E+00, 9.681703475E+05, 0.000000000E+00, 9.681703475E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.497728363E+04, 1.645037952E+04,-4.236858141E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.695928957E+09,-3.283393126E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-9.606490333E+05,-9.570712549E+05,-3.577778406E+03
