step,time,dt,m_liq,m_gas,m_sol,m_slag,E_liq,E_gas,E_sol,E_slag,P_arc,E_src_liq_arc,E_src_liq_rad,E_src_liq_chem,E_src_gas_arc,E_src_gas_rad,E_src_gas_chem,E_arc_direct_sol,E_arc_discarded,E_mc_deposit,m_melted,m_resolid,E_melt_from_solid,m_alpha_clip,E_slag_intercept,E_rad_sol,E_rad_wall,E_conv_defect,E_wall_conv,E_chem_sol,E_mc_lost,E_out_conv,E_gas_abs,E_mass_liq,m_ecs_in,E_ecs_in
6103, 1.110200000E+01, 1.000000000E-03, 0.000000000E+00, 7.622206955E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.440954986E+07, 7.117670749E+10, 0.000000000E+00, 8.262212200E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.914639224E+04,-3.005232225E+04, 0.000000000E+00, 2.065553050E+04, 0.000000000E+00, 7.835331236E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.526327363E+04, 1.474931229E+04,-1.121845967E+04, 0.000000000E+00, 0.000000000E+00, 1.282019926E+04, 1.807028756E+04, 1.009797124E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6104, 1.110300000E+01, 1.000000000E-03, 0.000000000E+00, 7.622135917E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.441022229E+07, 7.117675031E+10, 0.000000000E+00, 8.262213300E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.887099167E+04,-3.005386867E+04, 0.000000000E+00, 2.065553325E+04, 0.000000000E+00, 7.559925169E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.526354180E+04, 1.474947952E+04,-1.122065437E+04, 0.000000000E+00, 0.000000000E+00, 1.309560808E+04, 1.806482483E+04, 6.599123880E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6105, 1.110400000E+01, 1.000000000E-03, 0.000000000E+00, 7.622039391E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.441108561E+07, 7.117679312E+10, 0.000000000E+00, 8.262214400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.909132389E+04,-3.005333256E+04, 0.000000000E+00, 2.065553600E+04, 0.000000000E+00, 7.780251893E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.526490170E+04, 1.474993852E+04,-1.125262027E+04, 0.000000000E+00, 0.000000000E+00, 1.287528411E+04, 1.805572888E+04, 8.504643994E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6106, 1.110500000E+01, 1.000000000E-03, 0.000000000E+00, 7.621973838E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.441155941E+07, 7.117683589E+10, 0.000000000E+00, 8.262215500E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.876772699E+04,-3.005170602E+04, 0.000000000E+00, 2.065553875E+04, 0.000000000E+00, 7.456649489E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.526500904E+04, 1.475018917E+04,-1.137326821E+04, 0.000000000E+00, 0.000000000E+00, 1.319888926E+04, 1.803355355E+04, 4.639167199E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6107, 1.110600000E+01, 1.000000000E-03, 0.000000000E+00, 7.621889008E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.441233764E+07, 7.117687853E+10, 0.000000000E+00, 8.262216600E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.894674817E+04,-3.005432760E+04, 0.000000000E+00, 2.065554150E+04, 0.000000000E+00, 7.635665174E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.526268383E+04, 1.475042666E+04,-1.136133789E+04, 0.000000000E+00, 0.000000000E+00, 1.301987633E+04, 1.800465111E+04, 7.685040372E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6108, 1.110700000E+01, 1.000000000E-03, 0.000000000E+00, 7.621829153E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.441310443E+07, 7.117692098E+10, 0.000000000E+00, 8.262217700E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.868511780E+04,-3.005570016E+04, 0.000000000E+00, 2.065554425E+04, 0.000000000E+00, 7.374029297E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.526384844E+04, 1.475102536E+04,-1.129997093E+04, 0.000000000E+00, 0.000000000E+00, 1.328151495E+04, 1.797740591E+04, 7.544562964E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6109, 1.110800000E+01, 1.000000000E-03, 0.000000000E+00, 7.621729662E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.441396257E+07, 7.117696357E+10, 0.000000000E+00, 8.262218800E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.893299084E+04,-3.006016353E+04, 0.000000000E+00, 2.065554700E+04, 0.000000000E+00, 7.621896843E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.526688938E+04, 1.475208380E+04,-1.133166559E+04, 0.000000000E+00, 0.000000000E+00, 1.303365016E+04, 1.795099908E+04, 8.445444125E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6110, 1.110900000E+01, 1.000000000E-03, 0.000000000E+00, 7.621639545E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.441449027E+07, 7.117700651E+10, 0.000000000E+00, 8.262219900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.893299736E+04,-3.006359395E+04, 0.000000000E+00, 2.065554975E+04, 0.000000000E+00, 7.621897858E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.527001206E+04, 1.475321966E+04,-1.129025417E+04, 0.000000000E+00, 0.000000000E+00, 1.303365189E+04, 1.793993945E+04, 5.174119770E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6111, 1.111000000E+01, 1.000000000E-03, 0.000000000E+00, 7.621585962E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.441546440E+07, 7.117704902E+10, 0.000000000E+00, 8.262221000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.885038166E+04,-3.006684353E+04, 0.000000000E+00, 2.065555250E+04, 0.000000000E+00, 7.539276663E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.526922499E+04, 1.475401738E+04,-1.119426805E+04, 0.000000000E+00, 0.000000000E+00, 1.311627584E+04, 1.794432295E+04, 9.620811173E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6112, 1.111100000E+01, 1.000000000E-03, 0.000000000E+00, 7.621436558E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.441686927E+07, 7.117709151E+10, 0.000000000E+00, 8.262222100E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.924284372E+04,-3.007329703E+04, 0.000000000E+00, 2.065555525E+04, 0.000000000E+00, 7.931733216E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.527216634E+04, 1.475544478E+04,-1.117259603E+04, 0.000000000E+00, 0.000000000E+00, 1.272382203E+04, 1.795233062E+04, 1.389386356E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6113, 1.111200000E+01, 1.000000000E-03, 0.000000000E+00, 7.621352994E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.441783449E+07, 7.117713391E+10, 0.000000000E+00, 8.262223200E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.876088725E+04,-3.007714047E+04, 0.000000000E+00, 2.065555800E+04, 0.000000000E+00, 7.449771252E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.527769633E+04, 1.475705894E+04,-1.122739313E+04, 0.000000000E+00, 0.000000000E+00, 1.320578675E+04, 1.793490896E+04, 9.527377675E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6114, 1.111300000E+01, 1.000000000E-03, 0.000000000E+00, 7.621251024E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.441861544E+07, 7.117717662E+10, 0.000000000E+00, 8.262224300E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.884351599E+04,-3.008270516E+04, 0.000000000E+00, 2.065556075E+04, 0.000000000E+00, 7.532394487E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.528124003E+04, 1.475840856E+04,-1.118037571E+04, 0.000000000E+00, 0.000000000E+00, 1.312316626E+04, 1.791157859E+04, 7.661184773E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6115, 1.111400000E+01, 1.000000000E-03, 0.000000000E+00, 7.621114999E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.441942027E+07, 7.117721963E+10, 0.000000000E+00, 8.262225400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.918089669E+04,-3.008288471E+04, 0.000000000E+00, 2.065556350E+04, 0.000000000E+00, 7.869769693E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.528256105E+04, 1.475975241E+04,-1.119021508E+04, 0.000000000E+00, 0.000000000E+00, 1.278579381E+04, 1.791083263E+04, 7.951866398E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6116, 1.111500000E+01, 1.000000000E-03, 0.000000000E+00, 7.621055180E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.442001018E+07, 7.117726254E+10, 0.000000000E+00, 8.262226500E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.880910305E+04,-3.008220839E+04, 0.000000000E+00, 2.065556625E+04, 0.000000000E+00, 7.497970549E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.528082777E+04, 1.476061238E+04,-1.113278590E+04, 0.000000000E+00, 0.000000000E+00, 1.315759570E+04, 1.793019957E+04, 5.793474650E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6117, 1.111600000E+01, 1.000000000E-03, 0.000000000E+00, 7.620987696E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.442091303E+07, 7.117730507E+10, 0.000000000E+00, 8.262227600E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.876779841E+04,-3.008101274E+04, 0.000000000E+00, 2.065556900E+04, 0.000000000E+00, 7.456660409E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.527867315E+04, 1.476146496E+04,-1.117072921E+04, 0.000000000E+00, 0.000000000E+00, 1.319890859E+04, 1.792549901E+04, 8.889958281E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6118, 1.111700000E+01, 1.000000000E-03, 0.000000000E+00, 7.620867367E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.442201823E+07, 7.117734783E+10, 0.000000000E+00, 8.262228700E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.909829405E+04,-3.008588335E+04, 0.000000000E+00, 2.065557175E+04, 0.000000000E+00, 7.787150550E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.528212632E+04, 1.476288892E+04,-1.104757859E+04, 0.000000000E+00, 0.000000000E+00, 1.286842120E+04, 1.793084321E+04, 1.089839124E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6119, 1.111800000E+01, 1.000000000E-03, 0.000000000E+00, 7.620792816E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.442282081E+07, 7.117739053E+10, 0.000000000E+00, 8.262229800E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.882289293E+04,-3.008585931E+04, 0.000000000E+00, 2.065557450E+04, 0.000000000E+00, 7.511743927E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.528268787E+04, 1.476375934E+04,-1.115101317E+04, 0.000000000E+00, 0.000000000E+00, 1.314383057E+04, 1.792069680E+04, 7.905475739E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6120, 1.111900000E+01, 1.000000000E-03, 0.000000000E+00, 7.620714198E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.442332512E+07, 7.117743359E+10, 0.000000000E+00, 8.262230900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.880912904E+04,-3.009334965E+04, 0.000000000E+00, 2.065557725E+04, 0.000000000E+00, 7.497974542E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.528403441E+04, 1.476490146E+04,-1.105455445E+04, 0.000000000E+00, 0.000000000E+00, 1.315760271E+04, 1.790044016E+04, 4.952903775E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6121, 1.112000000E+01, 1.000000000E-03, 0.000000000E+00, 7.620649177E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.442451484E+07, 7.117747610E+10, 0.000000000E+00, 8.262232000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.889175786E+04,-3.009324124E+04, 0.000000000E+00, 2.065558000E+04, 0.000000000E+00, 7.580597860E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.528291713E+04, 1.476598451E+04,-1.101284571E+04, 0.000000000E+00, 0.000000000E+00, 1.307498214E+04, 1.788770500E+04, 1.173614874E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6122, 1.112100000E+01, 1.000000000E-03, 0.000000000E+00, 7.620523177E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.442512053E+07, 7.117751901E+10, 0.000000000E+00, 8.262233100E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.888487917E+04,-3.009195817E+04, 0.000000000E+00, 2.065558275E+04, 0.000000000E+00, 7.573713675E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.528724304E+04, 1.476752571E+04,-1.118536993E+04, 0.000000000E+00, 0.000000000E+00, 1.308186908E+04, 1.787074558E+04, 5.974903512E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6123, 1.112200000E+01, 1.000000000E-03, 0.000000000E+00, 7.620408161E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.442645533E+07, 7.117756165E+10, 0.000000000E+00, 8.262234200E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.925668622E+04,-3.009382313E+04, 0.000000000E+00, 2.065558550E+04, 0.000000000E+00, 7.945515222E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.528326860E+04, 1.476841645E+04,-1.110616971E+04, 0.000000000E+00, 0.000000000E+00, 1.271007028E+04, 1.788037174E+04, 1.319235746E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6124, 1.112300000E+01, 1.000000000E-03, 0.000000000E+00, 7.620284560E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.442758996E+07, 7.117760443E+10, 0.000000000E+00, 8.262235300E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.911898886E+04,-3.009920984E+04, 0.000000000E+00, 2.065558825E+04, 0.000000000E+00, 7.807812358E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.528705463E+04, 1.476954808E+04,-1.100860282E+04, 0.000000000E+00, 0.000000000E+00, 1.284777589E+04, 1.791713188E+04, 1.121039466E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6125, 1.112400000E+01, 1.000000000E-03, 0.000000000E+00, 7.620169857E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.442890052E+07, 7.117764703E+10, 0.000000000E+00, 8.262236400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.908456941E+04,-3.010209145E+04, 0.000000000E+00, 2.065559100E+04, 0.000000000E+00, 7.773387413E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.528797918E+04, 1.477049952E+04,-1.099385460E+04, 0.000000000E+00, 0.000000000E+00, 1.288220359E+04, 1.795367113E+04, 1.294394189E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6126, 1.112500000E+01, 1.000000000E-03, 0.000000000E+00, 7.620013241E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.442988372E+07, 7.117768998E+10, 0.000000000E+00, 8.262237500E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.924293550E+04,-3.009771923E+04, 0.000000000E+00, 2.065559375E+04, 0.000000000E+00, 7.931748000E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.529077746E+04, 1.477154522E+04,-1.112764977E+04, 0.000000000E+00, 0.000000000E+00, 1.272384575E+04, 1.797600545E+04, 9.724659985E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6127, 1.112600000E+01, 1.000000000E-03, 0.000000000E+00, 7.619897753E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.443103096E+07, 7.117773290E+10, 0.000000000E+00, 8.262238600E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.935310524E+04,-3.009546927E+04, 0.000000000E+00, 2.065559650E+04, 0.000000000E+00, 8.041912237E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.528787032E+04, 1.477112034E+04,-1.110693559E+04, 0.000000000E+00, 0.000000000E+00, 1.261368426E+04, 1.800933314E+04, 1.131657882E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6128, 1.112700000E+01, 1.000000000E-03, 0.000000000E+00, 7.619825337E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.443164879E+07, 7.117777580E+10, 0.000000000E+00, 8.262239700E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.888491822E+04,-3.009481594E+04, 0.000000000E+00, 2.065559925E+04, 0.000000000E+00, 7.573719725E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.528667196E+04, 1.477047452E+04,-1.119103156E+04, 0.000000000E+00, 0.000000000E+00, 1.308187953E+04, 1.802407719E+04, 6.074365295E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6129, 1.112800000E+01, 1.000000000E-03, 0.000000000E+00, 7.619716879E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.443272766E+07, 7.117781859E+10, 0.000000000E+00, 8.262240800E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.927738117E+04,-3.009206494E+04, 0.000000000E+00, 2.065560200E+04, 0.000000000E+00, 7.966177171E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.528566468E+04, 1.477034284E+04,-1.123248883E+04, 0.000000000E+00, 0.000000000E+00, 1.268942483E+04, 1.804193748E+04, 1.062614185E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6130, 1.112900000E+01, 1.000000000E-03, 0.000000000E+00, 7.619583608E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.443365349E+07, 7.117786170E+10, 0.000000000E+00, 8.262241900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.944263257E+04,-3.009375213E+04, 0.000000000E+00, 2.065560475E+04, 0.000000000E+00, 8.131423070E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.528581321E+04, 1.476976453E+04,-1.123122583E+04, 0.000000000E+00, 0.000000000E+00, 1.252418168E+04, 1.807817011E+04, 9.090698655E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6131, 1.113000000E+01, 1.000000000E-03, 0.000000000E+00, 7.619508126E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.443419179E+07, 7.117790461E+10, 0.000000000E+00, 8.262243000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.902264180E+04,-3.008658260E+04, 0.000000000E+00, 2.065560750E+04, 0.000000000E+00, 7.711426800E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.528473840E+04, 1.476900133E+04,-1.141403254E+04, 0.000000000E+00, 0.000000000E+00, 1.294418070E+04, 1.810837385E+04, 5.260830145E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6132, 1.113100000E+01, 1.000000000E-03, 0.000000000E+00, 7.619393203E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.443509422E+07, 7.117794742E+10, 0.000000000E+00, 8.262244100E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.929805646E+04,-3.008593332E+04, 0.000000000E+00, 2.065561025E+04, 0.000000000E+00, 7.986835963E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.528123377E+04, 1.476774289E+04,-1.141287486E+04, 0.000000000E+00, 0.000000000E+00, 1.266877429E+04, 1.813299550E+04, 8.883447805E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6133, 1.113200000E+01, 1.000000000E-03, 0.000000000E+00, 7.619336115E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.443568480E+07, 7.117799013E+10, 0.000000000E+00, 8.262245200E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.887806556E+04,-3.008630521E+04, 0.000000000E+00, 2.065561300E+04, 0.000000000E+00, 7.566839562E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.528060726E+04, 1.476652775E+04,-1.140143271E+04, 0.000000000E+00, 0.000000000E+00, 1.308877344E+04, 1.814453185E+04, 5.785105577E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6134, 1.113300000E+01, 1.000000000E-03, 0.000000000E+00, 7.619252433E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.443648360E+07, 7.117803291E+10, 0.000000000E+00, 8.262246300E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.911216905E+04,-3.008973847E+04, 0.000000000E+00, 2.065561575E+04, 0.000000000E+00, 7.800937548E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.528318447E+04, 1.476596485E+04,-1.135912393E+04, 0.000000000E+00, 0.000000000E+00, 1.285467820E+04, 1.814613009E+04, 7.840531476E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6135, 1.113400000E+01, 1.000000000E-03, 0.000000000E+00, 7.619180619E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.443706048E+07, 7.117807593E+10, 0.000000000E+00, 8.262247400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.906397914E+04,-3.008558187E+04, 0.000000000E+00, 2.065561850E+04, 0.000000000E+00, 7.752742144E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.528566392E+04, 1.476560829E+04,-1.129376247E+04, 0.000000000E+00, 0.000000000E+00, 1.290287636E+04, 1.816314401E+04, 5.625998749E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6136, 1.113500000E+01, 1.000000000E-03, 0.000000000E+00, 7.619111010E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.443824585E+07, 7.117811827E+10, 0.000000000E+00, 8.262248500E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.907087088E+04,-3.008522355E+04, 0.000000000E+00, 2.065562125E+04, 0.000000000E+00, 7.759628383E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.528291571E+04, 1.476418923E+04,-1.137549168E+04, 0.000000000E+00, 0.000000000E+00, 1.289599287E+04, 1.816668664E+04, 1.170025500E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6137, 1.113600000E+01, 1.000000000E-03, 0.000000000E+00, 7.618922917E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.444041538E+07, 7.117816077E+10, 0.000000000E+00, 8.262249600E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.921546678E+04,-3.022076132E+04, 0.000000000E+00, 2.065562400E+04, 0.000000000E+00, 7.904218784E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.528597278E+04, 1.476389222E+04,-1.022787362E+04, 0.000000000E+00, 0.000000000E+00, 1.275140522E+04, 1.759664008E+04, 2.116973427E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6138, 1.113700000E+01, 1.000000000E-03, 0.000000000E+00, 7.618789076E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.444257412E+07, 7.117820321E+10, 0.000000000E+00, 8.262250700E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.902957270E+04,-3.031090968E+04, 0.000000000E+00, 2.065562675E+04, 0.000000000E+00, 7.718319196E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.536845038E+04, 1.475509298E+04,-1.008944135E+04, 0.000000000E+00, 0.000000000E+00, 1.293730755E+04, 1.749588783E+04, 2.114983476E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
