step,time,dt,m_liq,m_gas,m_sol,m_slag,E_liq,E_gas,E_sol,E_slag,P_arc,E_src_liq_arc,E_src_liq_rad,E_src_liq_chem,E_src_gas_arc,E_src_gas_rad,E_src_gas_chem,E_arc_direct_sol,E_arc_discarded,E_mc_deposit,m_melted,m_resolid,E_melt_from_solid,m_alpha_clip,E_slag_intercept,E_rad_sol,E_rad_wall,E_conv_defect,E_wall_conv,E_chem_sol,E_mc_lost,E_out_conv,E_gas_abs,E_mass_liq,m_ecs_in,E_ecs_in,m_flux_in,E_flux_in,m_fe_yield,m_fe_return,E_slag_ox,E_slag_red,E_rad_foam,E_iph_sol,E_iph_gas,E_iph_liq
7245, 1.449000000E+01, 2.000000000E-03, 8.135822935E-03, 1.910212214E+02, 6.570020821E+04, 0.000000000E+00, 5.789648834E+03, 5.418039071E+06, 8.493713879E+09, 0.000000000E+00, 8.265939000E+07, 7.092629272E-01,-9.322384596E-04, 0.000000000E+00, 1.185352143E+05, 3.955183876E+01, 0.000000000E+00, 4.678283150E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.165861066E+02, 8.554280182E+01,-7.798882736E+04, 0.000000000E+00, 3.495908664E+02, 0.000000000E+00,-6.167592355E+06, 2.881141471E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.708474496E+04, 3.708427734E+04, 4.676190900E-01
7246, 1.449200000E+01, 2.000000000E-03, 8.135822935E-03, 1.910212198E+02, 6.570020821E+04, 0.000000000E+00, 5.789421863E+03, 5.418068381E+06, 8.493797954E+09, 0.000000000E+00, 8.265941200E+07, 7.092631332E-01,-9.321188084E-04, 0.000000000E+00, 1.185352476E+05, 3.955536646E+01, 0.000000000E+00, 4.678284212E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.165930540E+02, 8.554686370E+01,-7.801819445E+04, 0.000000000E+00, 3.526286430E+02, 0.000000000E+00,-6.167676084E+06, 2.880130002E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.705644489E+04, 3.705597728E+04, 4.676149593E-01
7247, 1.449400000E+01, 2.000000000E-03, 8.135822935E-03, 1.910212183E+02, 6.570020821E+04, 0.000000000E+00, 5.789194346E+03, 5.418097680E+06, 8.493882004E+09, 0.000000000E+00, 8.265943400E+07, 7.092633392E-01,-9.319988877E-04, 0.000000000E+00, 1.185352810E+05, 3.955889621E+01, 0.000000000E+00, 4.678285275E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.166000036E+02, 8.555092586E+01,-7.804755119E+04, 0.000000000E+00, 3.557174440E+02, 0.000000000E+00,-6.167759841E+06, 2.879125535E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.702815457E+04, 3.702768696E+04, 4.676105963E-01
7248, 1.449600000E+01, 2.000000000E-03, 8.135822935E-03, 1.910212168E+02, 6.570020821E+04, 0.000000000E+00, 5.788966282E+03, 5.418126968E+06, 8.493966029E+09, 0.000000000E+00, 8.265945600E+07, 7.092635452E-01,-9.318786972E-04, 0.000000000E+00, 1.185353144E+05, 3.956242809E+01, 0.000000000E+00, 4.678286337E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.166069555E+02, 8.555498833E+01,-7.807689826E+04, 0.000000000E+00, 3.588585536E+02, 0.000000000E+00,-6.167843651E+06, 2.878118394E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.699987396E+04, 3.699940635E+04, 4.676060014E-01
7249, 1.449800000E+01, 2.000000000E-03, 8.135822935E-03, 1.910212153E+02, 6.570020821E+04, 0.000000000E+00, 5.788737671E+03, 5.418156245E+06, 8.494050029E+09, 0.000000000E+00, 8.265947800E+07, 7.092637512E-01,-9.317582365E-04, 0.000000000E+00, 1.185353478E+05, 3.956596213E+01, 0.000000000E+00, 4.678287400E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.166139096E+02, 8.555905114E+01,-7.810623502E+04, 0.000000000E+00, 3.620532991E+02, 0.000000000E+00,-6.167927489E+06, 2.877118541E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.697160305E+04, 3.697113545E+04, 4.676011745E-01
7250, 1.450000000E+01, 2.000000000E-03, 8.135822935E-03, 1.910212137E+02, 6.570020821E+04, 0.000000000E+00, 5.788508510E+03, 5.418185511E+06, 8.494134004E+09, 0.000000000E+00, 8.265950000E+07, 7.092639572E-01,-9.316375053E-04, 0.000000000E+00, 1.185353811E+05, 3.956949841E+01, 0.000000000E+00, 4.678288462E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.166208662E+02, 8.556311431E+01,-7.813556217E+04, 0.000000000E+00, 3.653030526E+02, 0.000000000E+00,-6.168011379E+06, 2.876116298E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.694334180E+04, 3.694287420E+04, 4.675961158E-01
7251, 1.450200000E+01, 2.000000000E-03, 8.135822935E-03, 1.910212122E+02, 6.570020821E+04, 0.000000000E+00, 5.788278801E+03, 5.418214767E+06, 8.494217954E+09, 0.000000000E+00, 8.265952200E+07, 7.092641632E-01,-9.315165034E-04, 0.000000000E+00, 1.185354145E+05, 3.957303697E+01, 0.000000000E+00, 4.678289525E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.166278252E+02, 8.556717787E+01,-7.816487901E+04, 0.000000000E+00, 3.686092336E+02, 0.000000000E+00,-6.168095297E+06, 2.875123594E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.691509020E+04, 3.691462261E+04, 4.675908254E-01
7252, 1.450400000E+01, 2.000000000E-03, 8.135822935E-03, 1.910212107E+02, 6.570020821E+04, 0.000000000E+00, 5.788048542E+03, 5.418244011E+06, 8.494301879E+09, 0.000000000E+00, 8.265954400E+07, 7.092643692E-01,-9.313952304E-04, 0.000000000E+00, 1.185354479E+05, 3.957657788E+01, 0.000000000E+00, 4.678290587E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.166347868E+02, 8.557124186E+01,-7.819418631E+04, 0.000000000E+00, 3.719733102E+02, 0.000000000E+00,-6.168179268E+06, 2.874128056E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.688684823E+04, 3.688638064E+04, 4.675853035E-01
7253, 1.450600000E+01, 2.000000000E-03, 8.135822935E-03, 1.910212092E+02, 6.570020821E+04, 0.000000000E+00, 5.787817732E+03, 5.418273245E+06, 8.494385779E+09, 0.000000000E+00, 8.265956600E+07, 7.092645752E-01,-9.312736860E-04, 0.000000000E+00, 1.185354813E+05, 3.958012121E+01, 0.000000000E+00, 4.678291649E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.166417510E+02, 8.557530629E+01,-7.822348339E+04, 0.000000000E+00, 3.753968017E+02, 0.000000000E+00,-6.168263267E+06, 2.873139016E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.685861585E+04, 3.685814827E+04, 4.675795500E-01
7254, 1.450800000E+01, 2.000000000E-03, 8.135822935E-03, 1.910212076E+02, 6.570020821E+04, 0.000000000E+00, 5.787586370E+03, 5.418302468E+06, 8.494469655E+09, 0.000000000E+00, 8.265958800E+07, 7.092647812E-01,-9.311518699E-04, 0.000000000E+00, 1.185355146E+05, 3.958366701E+01, 0.000000000E+00, 4.678292712E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.166487180E+02, 8.557937121E+01,-7.825277101E+04, 0.000000000E+00, 3.788812807E+02, 0.000000000E+00,-6.168347320E+06, 2.872146742E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.683039305E+04, 3.682992548E+04, 4.675735652E-01
7255, 1.451000000E+01, 2.000000000E-03, 8.135822935E-03, 1.910212061E+02, 6.570020821E+04, 0.000000000E+00, 5.787354457E+03, 5.418331680E+06, 8.494553506E+09, 0.000000000E+00, 8.265961000E+07, 7.092649872E-01,-9.310297818E-04, 0.000000000E+00, 1.185355480E+05, 3.958721536E+01, 0.000000000E+00, 4.678293774E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.166556878E+02, 8.558343665E+01,-7.828204841E+04, 0.000000000E+00, 3.824283757E+02, 0.000000000E+00,-6.168431400E+06, 2.871161965E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.680217980E+04, 3.680171223E+04, 4.675673492E-01
7256, 1.451200000E+01, 2.000000000E-03, 8.135822935E-03, 1.910212046E+02, 6.570020821E+04, 0.000000000E+00, 5.787121990E+03, 5.418360881E+06, 8.494637332E+09, 0.000000000E+00, 8.265963200E+07, 7.092651932E-01,-9.309074213E-04, 0.000000000E+00, 1.185355814E+05, 3.959076632E+01, 0.000000000E+00, 4.678294837E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.166626605E+02, 8.558750263E+01,-7.831131638E+04, 0.000000000E+00, 3.860397730E+02, 0.000000000E+00,-6.168515533E+06, 2.870174752E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.677397607E+04, 3.677350851E+04, 4.675609020E-01
7257, 1.451400000E+01, 2.000000000E-03, 8.135822935E-03, 1.910212031E+02, 6.570020821E+04, 0.000000000E+00, 5.786888969E+03, 5.418390072E+06, 8.494721134E+09, 0.000000000E+00, 8.265965400E+07, 7.092653992E-01,-9.307847882E-04, 0.000000000E+00, 1.185356148E+05, 3.959431996E+01, 0.000000000E+00, 4.678295899E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.166696363E+02, 8.559156920E+01,-7.834057414E+04, 0.000000000E+00, 3.897172199E+02, 0.000000000E+00,-6.168599691E+06, 2.869196392E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.674578184E+04, 3.674531428E+04, 4.675542238E-01
7258, 1.451600000E+01, 2.000000000E-03, 8.135822935E-03, 1.910212015E+02, 6.570020821E+04, 0.000000000E+00, 5.786655394E+03, 5.418419252E+06, 8.494804911E+09, 0.000000000E+00, 8.265967600E+07, 7.092656052E-01,-9.306618821E-04, 0.000000000E+00, 1.185356481E+05, 3.959787635E+01, 0.000000000E+00, 4.678296962E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.166766151E+02, 8.559563638E+01,-7.836982253E+04, 0.000000000E+00, 3.934625271E+02, 0.000000000E+00,-6.168683903E+06, 2.868214480E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.671759707E+04, 3.671712953E+04, 4.675473146E-01
7259, 1.451800000E+01, 2.000000000E-03, 8.135822935E-03, 1.910212000E+02, 6.570020821E+04, 0.000000000E+00, 5.786421264E+03, 5.418448421E+06, 8.494888664E+09, 0.000000000E+00, 8.265969800E+07, 7.092658112E-01,-9.305387026E-04, 0.000000000E+00, 1.185356815E+05, 3.960143556E+01, 0.000000000E+00, 4.678298024E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.166835972E+02, 8.559970421E+01,-7.839906083E+04, 0.000000000E+00, 3.972775720E+02, 0.000000000E+00,-6.168768142E+06, 2.867239363E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.668942176E+04, 3.668895422E+04, 4.675401745E-01
7260, 1.452000000E+01, 2.000000000E-03, 8.135822935E-03, 1.910211985E+02, 6.570020821E+04, 0.000000000E+00, 5.786186577E+03, 5.418477579E+06, 8.494972393E+09, 0.000000000E+00, 8.265972000E+07, 7.092660172E-01,-9.304152496E-04, 0.000000000E+00, 1.185357149E+05, 3.960499768E+01, 0.000000000E+00, 4.678299087E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.166905825E+02, 8.560377273E+01,-7.842828980E+04, 0.000000000E+00, 4.011643011E+02, 0.000000000E+00,-6.168852432E+06, 2.866262890E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.666125585E+04, 3.666078832E+04, 4.675328037E-01
7261, 1.452200000E+01, 2.000000000E-03, 8.135822935E-03, 1.910211970E+02, 6.570020821E+04, 0.000000000E+00, 5.785951334E+03, 5.418506726E+06, 8.495056097E+09, 0.000000000E+00, 8.265974200E+07, 7.092662232E-01,-9.302915226E-04, 0.000000000E+00, 1.185357483E+05, 3.960856278E+01, 0.000000000E+00, 4.678300149E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.166975713E+02, 8.560784198E+01,-7.845750871E+04, 0.000000000E+00, 4.051247339E+02, 0.000000000E+00,-6.168936744E+06, 2.865296473E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.663309934E+04, 3.663263182E+04, 4.675252023E-01
7262, 1.452400000E+01, 2.000000000E-03, 8.135822935E-03, 1.910211955E+02, 6.570020821E+04, 0.000000000E+00, 5.785715533E+03, 5.418535863E+06, 8.495139778E+09, 0.000000000E+00, 8.265976400E+07, 7.092664292E-01,-9.301675214E-04, 0.000000000E+00, 1.185357816E+05, 3.961213094E+01, 0.000000000E+00, 4.678301211E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.167045636E+02, 8.561191199E+01,-7.848671842E+04, 0.000000000E+00, 4.091609660E+02, 0.000000000E+00,-6.169021111E+06, 2.864326322E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.660495218E+04, 3.660448466E+04, 4.675173702E-01
7263, 1.452600000E+01, 2.000000000E-03, 8.135822935E-03, 1.910211940E+02, 6.570020821E+04, 0.000000000E+00, 5.785479173E+03, 5.418564989E+06, 8.495223434E+09, 0.000000000E+00, 8.265978600E+07, 7.092666352E-01,-9.300432456E-04, 0.000000000E+00, 1.185358150E+05, 3.961570225E+01, 0.000000000E+00, 4.678302274E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.167115596E+02, 8.561598280E+01,-7.851591804E+04, 0.000000000E+00, 4.132751726E+02, 0.000000000E+00,-6.169105502E+06, 2.863365259E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.657681435E+04, 3.657634684E+04, 4.675093077E-01
7264, 1.452800000E+01, 2.000000000E-03, 8.135822935E-03, 1.910211925E+02, 6.570020821E+04, 0.000000000E+00, 5.785242255E+03, 5.418594105E+06, 8.495307067E+09, 0.000000000E+00, 8.265980800E+07, 7.092668412E-01,-9.299186948E-04, 0.000000000E+00, 1.185358484E+05, 3.961927679E+01, 0.000000000E+00, 4.678303336E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.167185593E+02, 8.562005447E+01,-7.854510845E+04, 0.000000000E+00, 4.174696129E+02, 0.000000000E+00,-6.169189952E+06, 2.862398803E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.654868581E+04, 3.654821831E+04, 4.675010148E-01
7265, 1.453000000E+01, 2.000000000E-03, 8.135822935E-03, 1.910211909E+02, 6.570020821E+04, 0.000000000E+00, 5.785004776E+03, 5.418623209E+06, 8.495390675E+09, 0.000000000E+00, 8.265983000E+07, 7.092670472E-01,-9.297938689E-04, 0.000000000E+00, 1.185358818E+05, 3.962285464E+01, 0.000000000E+00, 4.678304399E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.167255630E+02, 8.562412702E+01,-7.857428890E+04, 0.000000000E+00, 4.217466332E+02, 0.000000000E+00,-6.169274429E+06, 2.861441663E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.652056655E+04, 3.652009905E+04, 4.674924916E-01
7266, 1.453200000E+01, 2.000000000E-03, 8.135822935E-03, 1.910211894E+02, 6.570020821E+04, 0.000000000E+00, 5.784766736E+03, 5.418652303E+06, 8.495474260E+09, 0.000000000E+00, 8.265985200E+07, 7.092672532E-01,-9.296687674E-04, 0.000000000E+00, 1.185359151E+05, 3.962643590E+01, 0.000000000E+00, 4.678305461E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.167325706E+02, 8.562820051E+01,-7.860346022E+04, 0.000000000E+00, 4.261086721E+02, 0.000000000E+00,-6.169358964E+06, 2.860481072E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.649245651E+04, 3.649198903E+04, 4.674837381E-01
7267, 1.453400000E+01, 2.000000000E-03, 8.135822935E-03, 1.910211879E+02, 6.570020821E+04, 0.000000000E+00, 5.784528135E+03, 5.418681387E+06, 8.495557821E+09, 0.000000000E+00, 8.265987400E+07, 7.092674592E-01,-9.295433900E-04, 0.000000000E+00, 1.185359485E+05, 3.963002067E+01, 0.000000000E+00, 4.678306524E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.167395824E+02, 8.563227497E+01,-7.863262178E+04, 0.000000000E+00, 4.305582645E+02, 0.000000000E+00,-6.169443529E+06, 2.859529895E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.646435570E+04, 3.646388822E+04, 4.674747544E-01
7268, 1.453600000E+01, 2.000000000E-03, 8.135822935E-03, 1.910211864E+02, 6.570020821E+04, 0.000000000E+00, 5.784288972E+03, 5.418710459E+06, 8.495641359E+09, 0.000000000E+00, 8.265989600E+07, 7.092676652E-01,-9.294177364E-04, 0.000000000E+00, 1.185359819E+05, 3.963360904E+01, 0.000000000E+00, 4.678307586E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.167465984E+02, 8.563635045E+01,-7.866177420E+04, 0.000000000E+00, 4.350980465E+02, 0.000000000E+00,-6.169528146E+06, 2.858578305E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.643626405E+04, 3.643579659E+04, 4.674655407E-01
7269, 1.453800000E+01, 2.000000000E-03, 8.135822935E-03, 1.910211849E+02, 6.570020821E+04, 0.000000000E+00, 5.784049245E+03, 5.418739521E+06, 8.495724873E+09, 0.000000000E+00, 8.265991800E+07, 7.092678712E-01,-9.292918063E-04, 0.000000000E+00, 1.185360153E+05, 3.963720110E+01, 0.000000000E+00, 4.678308649E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.167536188E+02, 8.564042701E+01,-7.869091701E+04, 0.000000000E+00, 4.397307606E+02, 0.000000000E+00,-6.169612795E+06, 2.857634640E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.640818155E+04, 3.640771410E+04, 4.674560970E-01
7270, 1.454000000E+01, 2.000000000E-03, 8.135822935E-03, 1.910211834E+02, 6.570020821E+04, 0.000000000E+00, 5.783808955E+03, 5.418768573E+06, 8.495808364E+09, 0.000000000E+00, 8.265994000E+07, 7.092680772E-01,-9.291655994E-04, 0.000000000E+00, 1.185360486E+05, 3.964079697E+01, 0.000000000E+00, 4.678309711E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.167606438E+02, 8.564450469E+01,-7.872005066E+04, 0.000000000E+00, 4.444592610E+02, 0.000000000E+00,-6.169697500E+06, 2.856687892E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.638010814E+04, 3.637964070E+04, 4.674464233E-01
7271, 1.454200000E+01, 2.000000000E-03, 8.135822935E-03, 1.910211819E+02, 6.570020821E+04, 0.000000000E+00, 5.783568100E+03, 5.418797614E+06, 8.495891832E+09, 0.000000000E+00, 8.265996200E+07, 7.092682832E-01,-9.290391152E-04, 0.000000000E+00, 1.185360820E+05, 3.964439675E+01, 0.000000000E+00, 4.678310773E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.167676735E+02, 8.564858355E+01,-7.874917454E+04, 0.000000000E+00, 4.492865195E+02, 0.000000000E+00,-6.169782229E+06, 2.855753826E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.635204381E+04, 3.635157638E+04, 4.674365198E-01
7272, 1.454400000E+01, 2.000000000E-03, 8.135822935E-03, 1.910211804E+02, 6.570020821E+04, 0.000000000E+00, 5.783326679E+03, 5.418826644E+06, 8.495975277E+09, 0.000000000E+00, 8.265998400E+07, 7.092684893E-01,-9.289123536E-04, 0.000000000E+00, 1.185361154E+05, 3.964800055E+01, 0.000000000E+00, 4.678311836E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.167747080E+02, 8.565266363E+01,-7.877828952E+04, 0.000000000E+00, 4.542156312E+02, 0.000000000E+00,-6.169867023E+06, 2.854811507E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.632398850E+04, 3.632352107E+04, 4.674263864E-01
7273, 1.454600000E+01, 2.000000000E-03, 8.135822935E-03, 1.910211789E+02, 6.570020821E+04, 0.000000000E+00, 5.783084691E+03, 5.418855664E+06, 8.496058698E+09, 0.000000000E+00, 8.266000600E+07, 7.092686953E-01,-9.287853141E-04, 0.000000000E+00, 1.185361488E+05, 3.965160848E+01, 0.000000000E+00, 4.678312898E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.167817475E+02, 8.565674499E+01,-7.880739500E+04, 0.000000000E+00, 4.592498215E+02, 0.000000000E+00,-6.169951852E+06, 2.853879265E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.629594218E+04, 3.629547476E+04, 4.674160234E-01
